0 1.34944e+09 -0.03 0 -0.07 -0.04 10.2628 1 0.5 0.45 0.9 0.95 0.75 0.95 0.05 0.7 0.55 0.35 0.45 1 0.25 0.2 0.8 0.35 0.3 1 0.15 0.5 0.55 0.3 0.2 1 0.65 0.35 0.75 0.55 0.65 1 0.5 0.45 0.15 1 0.55

0 1.34944e+09 -0.03 0 -0.07 -0.04 10.2628 0.95 0.9 0.5 0.65 0.85 0.1 1 0.1 0.7 0.85 0.15 0.25 1 0.45 0.35 1 0.3 0.05 1 0.75 0.6 0.3 0.35 0.45 1 0.25 0.25 0.5 0 0.5 1 1 0.65 0.85 0.9 0.75

0 1.34944e+09 -0.03 0 -0.07 -0.04 10.2628 1 0.45 0.3 0.85 0.95 0.75 1 0.05 0.8 0.35 0.35 0.45 1 0.25 0.2 0.8 0.35 0.3 0.95 1 0.3 0.25 0.3 0.3 1 0.6 0.35 0.65 0.5 0.6 1 0.5 0.5 0.6 1 0.15
